image_name,question,answer
d898e72c.jpg,What is the product?,case
4412cc24.jpg,What color is the phone case?,Black
4412cc24.jpg,What is the pattern on the case?,Stars
4412cc24.jpg,What is the shape of the stars?,Five
4412cc24.jpg,What is the case border color?,Gray
4412cc24.jpg,Is the case dark or light?,Dark
2003bd31.jpg,What is the item's color?,Loden
2003bd31.jpg,What is the material?,Cotton
2003bd31.jpg,What is the product type?,HOME
2003bd31.jpg,What is the item?,Sham
49b5ef55.jpg,What is the flower color?,Pink
49b5ef55.jpg,What is the case's background color?,Black
49b5ef55.jpg,What is the case's material?,Silicon
49b5ef55.jpg,What is the product type?,Case
49b5ef55.jpg,What is the case's pattern?,Floral
c7177df2.jpg,What is the item's pattern?,Abstract
c7177df2.jpg,What is the item's primary color?,Multi-colored
c7177df2.jpg,What is the item's shape?,Rectangular
c7177df2.jpg,What is the item's material?,Hard
c7177df2.jpg,What is the item's design?,Printed
35260927.jpg,What color is the bottle's cap?,white
35260927.jpg,What is the bottle's primary color?,blue
35260927.jpg,What is the flavor?,strawberry
35260927.jpg,What is the product form?,gummies
35260927.jpg,What is the brand name?,revly
2ff6f87a.jpg,What is the primary color?,Brown
2ff6f87a.jpg,What is the material?,Wood
2ff6f87a.jpg,What is the pattern?,Vertical
2ff6f87a.jpg,What shape is the case?,Rectangle
2ff6f87a.jpg,What is the border color?,White
205a424c.jpg,What brand is this?,Solimo
205a424c.jpg,What is the flavor?,Ocean
205a424c.jpg,What type of product is this?,Refill
dec2b50c.jpg,What color is the cushion?,Blue
dec2b50c.jpg,What shape is the cushion?,Rectangle
6d23bbf3.jpg,What is the flower color?,Blue
6d23bbf3.jpg,What is the background color?,Green
6d23bbf3.jpg,Is the case floral?,Yes
26b1ce7e.jpg,What color is the umbrella?,black
26b1ce7e.jpg,What shape is the handle?,C
26b1ce7e.jpg,What is the pattern on the umbrella?,Floral
26b1ce7e.jpg,What type of product is this?,umbrella
26b1ce7e.jpg,How many umbrellas are there?,18
807283f8.jpg,What shape is in the center?,heart
807283f8.jpg,What is the pattern's color?,multicolored
807283f8.jpg,What is the product?,case
6658d871.jpg,What is the case's pattern?,Nature
6658d871.jpg,What color are the leaves?,Green
6658d871.jpg,What is shining through the trees?,Light
6658d871.jpg,What is the case's material?,Hard
6658d871.jpg,What is the case's design?,Printed
b3def366.jpg,What is the product type?,CELLULAR_PHONE_CASE
b3def366.jpg,What is the color of the product?,multi-colored
b3def366.jpg,What is the pattern on the case?,abstract
b3def366.jpg,What is the case material?,hard
b3def366.jpg,What is the primary color?,red
f6c92d55.jpg,What color is the ottoman?,Charcoal
f6c92d55.jpg,What shape is the ottoman?,Rectangular
f6c92d55.jpg,What is the ottoman made of?,Fabric
f6c92d55.jpg,What is the product?,OTTOMAN
f6c92d55.jpg,What is the style?,Traditional
325a14bc.jpg,What animal is pictured?,Lion
325a14bc.jpg,What color are the eyes?,Yellow
325a14bc.jpg,What is the product?,Case
8f7ec29e.jpg,What is the case's color?,Multicolor
8f7ec29e.jpg,What is the case's material?,Silicon
8f7ec29e.jpg,What is the pattern on the case?,Couples
8f7ec29e.jpg,What is the case's design?,Printed
8f7ec29e.jpg,What is the case's type?,Back
bac10bf0.jpg,What is the background color?,Blue
bac10bf0.jpg,What is the flower color?,White
bac10bf0.jpg,What is the object?,Case
ead2addc.jpg,What color is the sofa?,Grey
ead2addc.jpg,What shape is the sofa?,U-shaped
ead2addc.jpg,What are the legs made of?,Wood
ead2addc.jpg,What is the product type?,Sofa
ead2addc.jpg,What is the leg color?,Walnut
001ba462.jpg,What color is the sandal?,Black
001ba462.jpg,What type of footwear is this?,Shoes
001ba462.jpg,What is the sandal's style?,Asymmetric
ab152694.jpg,What is the background color?,black
ab152694.jpg,What is the color of the hearts?,red
ab152694.jpg,What is the case's pattern?,text
ab152694.jpg,What is the text color?,gold
ab152694.jpg,What is the product type?,case
46846528.jpg,What color is the stool?,Brown
46846528.jpg,What is the product type?,Stool
46846528.jpg,What shape is the seat?,Saddle
46846528.jpg,What is around the seat?,Nailheads
46846528.jpg,How many legs does the stool have?,Four
b480a28a.jpg,What color is the background?,Black
b480a28a.jpg,What is the pattern on the case?,Flowers
b480a28a.jpg,What is the case made of?,Silicon
b480a28a.jpg,What is the case's style?,Pattern
b480a28a.jpg,What is the case's color?,Multicolor
cb107d07.jpg,What color is the umbrella?,White
cb107d07.jpg,What is the umbrella's shape?,Round
cb107d07.jpg,What is the product?,Umbrella
ba3cde1d.jpg,What is the background color?,Blue
ba3cde1d.jpg,What is the pattern?,Butterflies
ba3cde1d.jpg,What is the case's material?,Plastic
ba3cde1d.jpg,How many butterflies are visible?,Three
ba3cde1d.jpg,What is the case's design?,Printed
8737c2dd.jpg,What is the background color?,Purple
8737c2dd.jpg,What is the item?,Case
8737c2dd.jpg,What is the pattern?,Lollipops
8737c2dd.jpg,What is the case material?,Hard
8737c2dd.jpg,How many lollipops are visible?,Six
b03282f0.jpg,What shape is the pattern?,Circle
b03282f0.jpg,What is the pattern's color?,Orange
b03282f0.jpg,What is the background color?,White
b03282f0.jpg,Is there a camera hole?,Yes
5681a718.jpg,What color is the bag on the right?,black
5681a718.jpg,What color is the bag on the left?,white
5681a718.jpg,How many boxes are visible?,two
5681a718.jpg,What color is the drawstring on the black bag?,red
5681a718.jpg,What is the color of the drawstring on the white bag?,red
20b6a3a6.jpg,What is the background color?,Pink
20b6a3a6.jpg,What shape are the yellow objects?,Crowns
20b6a3a6.jpg,What is the color of the logo?,Black
20b6a3a6.jpg,What is the pattern on the case?,Crowns
20b6a3a6.jpg,What is the color of the bows?,White
79620ab7.jpg,What color is the phone case?,Orange
79620ab7.jpg,What number is displayed?,Two
79620ab7.jpg,What is the number made of?,Chain
d374b472.jpg,What is the pattern?,Door
d374b472.jpg,What is the case's color?,Multicolor
d374b472.jpg,What is the material?,Wood
3231aab0.jpg,What color is the phone case?,Yellow
3231aab0.jpg,What is the pattern on the case?,Paint
3231aab0.jpg,What is the product type?,Case
cbc57584.jpg,What color is the phone case?,Black
cbc57584.jpg,What is the text on the case?,Girl
cbc57584.jpg,What is the text on the case?,Boss
cbc57584.jpg,What color is the text?,Gold
8e122737.jpg,What color is the largest vertical stripe?,red
8e122737.jpg,What color is the small blotch on the right?,orange
8e122737.jpg,What color is the top horizontal stripe?,orange
8e122737.jpg,What color is the background?,blue
8e122737.jpg,What color is the small blotch on the bottom?,yellow
10367c50.jpg,What is the shoe's color?,Olive
10367c50.jpg,What is the closure type?,Lace-Up
10367c50.jpg,What is the toe shape?,Round
a1f48866.jpg,What is the background color?,Yellow
a1f48866.jpg,What is the item?,Case
a1f48866.jpg,What is on the case?,Shoes
a1f48866.jpg,What is the shoe color?,Black
a1f48866.jpg,How many shoes are there?,Two
c58f2ebd.jpg,What color is the speaker?,Blue
c58f2ebd.jpg,What is next to the speaker?,Cable
c58f2ebd.jpg,What shape is the speaker?,Round
47fbd16f.jpg,What color is the largest area?,blue
47fbd16f.jpg,What is the other prominent color?,orange
47fbd16f.jpg,Is there a camera hole?,yes
9a8d41fd.jpg,What is the background color?,Pink
9a8d41fd.jpg,What is the text on the case?,Daddy's
9a8d41fd.jpg,What is the item?,Case
9a8d41fd.jpg,What is the pattern?,Glitter
9a8d41fd.jpg,What is the item for?,Phone
75018fb4.jpg,What shape is the clock?,Round
75018fb4.jpg,What color is the frame?,Black
75018fb4.jpg,What are the hands?,White
75018fb4.jpg,What material is the frame?,Plastic
75018fb4.jpg,What is the background?,Brown
f27fd96d.jpg,What is the background color?,blue
f27fd96d.jpg,What is the pattern?,butterflies
f27fd96d.jpg,What is the case material?,plastic
f27fd96d.jpg,What is the case's design?,printed
f27fd96d.jpg,What is the number of butterflies?,three
6d31a50f.jpg,What is the pattern?,Leaves
6d31a50f.jpg,What is the color of the leaves?,Orange
6d31a50f.jpg,What is the product?,Case
6d31a50f.jpg,What is the case for?,Phone
6d31a50f.jpg,What is the material?,Hard
12958b83.jpg,What is the pattern?,Circles
12958b83.jpg,What is the case's color?,Blue
12958b83.jpg,Is the case patterned?,Yes
12958b83.jpg,Is the case rectangular?,Yes
484a9884.jpg,What color is the phone case?,Orange
484a9884.jpg,What number is on the case?,Two
484a9884.jpg,What is the number made of?,Chain
f64cf22a.jpg,What color are the sandals?,Gold
f64cf22a.jpg,What type of shoe is this?,Sandal
f64cf22a.jpg,What is the toe shape?,Round
5e1036b8.jpg,What is the background color?,Yellow
5e1036b8.jpg,What shape are the repeating patterns?,Semi-circle
5e1036b8.jpg,What is the material of the case?,Hard
5e1036b8.jpg,What is the pattern on the case?,Wooden
5e1036b8.jpg,What is the case's texture?,Texture
f5f4b785.jpg,What is the case's color?,multicolored
f5f4b785.jpg,What shape is behind the letter?,heart
f5f4b785.jpg,What is the letter on the case?,K
f5f4b785.jpg,What are the shapes in the background?,stars
3dd64384.jpg,What color is the pillow?,Black
3dd64384.jpg,What shape is the pillow?,Square
3dd64384.jpg,What is the pillow made of?,Plush
c7ed45b7.jpg,What is the product?,case
c7ed45b7.jpg,What is the pattern?,beach
c7ed45b7.jpg,What is the material?,hard
c7ed45b7.jpg,What is the design?,printed
c7ed45b7.jpg,What is the color?,multi-colored
eeb762dc.jpg,What is the product?,case
eeb762dc.jpg,What is the case's style?,pattern
eeb762dc.jpg,What color is the case?,multicolored
eeb762dc.jpg,What is the case's material?,hard
eeb762dc.jpg,What is on the left side?,pattern
258a6910.jpg,What is the subject?,Kitten
258a6910.jpg,What is the case's pattern?,Printed
258a6910.jpg,What is the case's color?,Multicolor
258a6910.jpg,What is the case's material?,Silicon
b478d0ba.jpg,What animal is pictured?,Tiger
b478d0ba.jpg,What is the case's pattern?,Stripes
b478d0ba.jpg,What is the case's color?,Multi-colored
b478d0ba.jpg,What is the case's material?,Hard
b478d0ba.jpg,What is the case's style?,3D
8d956875.jpg,What color are the boxes?,Grey
8d956875.jpg,How many boxes are there?,Three
8d956875.jpg,What shape are the boxes?,Square
8d956875.jpg,What is the box material?,Fabric
8d956875.jpg,Are the boxes identical?,No
2a55bf49.jpg,What is the case's color?,Multicolor
2a55bf49.jpg,What is the material of the case?,Silicon
2a55bf49.jpg,What is on the case?,Beach
2a55bf49.jpg,What is the case's design?,Wooden
2a55bf49.jpg,What is the case's type?,Back
7d2c779b.jpg,How many bottles are there?,twelve
7d2c779b.jpg,What color are the bottles?,white
7d2c779b.jpg,What is the liquid percentage?,50
7d2c779b.jpg,What is the unit of measure?,oz
7d2c779b.jpg,What is the brand name?,solimo
e8943faf.jpg,What is the pattern?,Blocks
e8943faf.jpg,What is the object?,Case
e8943faf.jpg,What is the color?,White
e8943faf.jpg,What is the material?,Hard
e8943faf.jpg,What is the design?,3D
c7d1eff6.jpg,What color is the sofa?,Navy
c7d1eff6.jpg,What is the sofa's shape?,Sectional
c7d1eff6.jpg,What are the sofa's legs made of?,Metal
c7d1eff6.jpg,What is the sofa's style?,Modern
c7d1eff6.jpg,What room is the sofa for?,Living
ba9872cd.jpg,What color is the desk?,white
ba9872cd.jpg,What color is the chair?,white
ba9872cd.jpg,What is on the desk?,paper
ba9872cd.jpg,What is the giraffe made of?,wood
ba9872cd.jpg,What color is the stool?,red
feec8983.jpg,How many bulbs are there?,forty
feec8983.jpg,What is the color of the bulbs?,white
6662f447.jpg,What is the main color of the water?,Blue
6662f447.jpg,What is the material of the walkway?,Wood
6662f447.jpg,What is the shape of the object?,Rectangle
6662f447.jpg,What is the color of the sky?,Blue
6662f447.jpg,What is the object in the sky?,Sun
f662fb1f.jpg,What is the heel type?,block
f662fb1f.jpg,What is the footwear type?,sandal
f662fb1f.jpg,What is the color of the shoe?,beige
f662fb1f.jpg,How many straps are around the ankle?,one
f662fb1f.jpg,What is the material of the shoe?,suede
19df73fc.jpg,What is the pattern?,Moon
19df73fc.jpg,What is the background color?,Blue
19df73fc.jpg,What is the material?,Silicone
fdf9b0d9.jpg,What color is the chair?,Green
fdf9b0d9.jpg,What is the chair made of?,Fabric
fdf9b0d9.jpg,What shape are the legs?,Tapered
fdf9b0d9.jpg,What kind of chair is this?,Armchair
fdf9b0d9.jpg,What is the style of the chair?,Modern
68a9bbf6.jpg,What is the shoe's color?,Brown
68a9bbf6.jpg,What kind of shoes are these?,Loafers
68a9bbf6.jpg,What is the toe style?,Closed
68a9bbf6.jpg,What is the closure type?,Slip-on
68a9bbf6.jpg,What material are the shoes made of?,Leather
9273772d.jpg,What is the pattern?,Peacock
9273772d.jpg,What is the case color?,Multicolor
52089ee1.jpg,What color is the phone case?,Black
52089ee1.jpg,What is the color of the text?,Gold
52089ee1.jpg,What is written on the case?,Girl
52089ee1.jpg,What is the material of the case?,Silicon
52089ee1.jpg,What is the product type?,Case
0305ef14.jpg,What is the background color?,Red
0305ef14.jpg,What shape is featured on the case?,Hearts
0305ef14.jpg,What is the material of the case?,Silicon
0305ef14.jpg,What is the case's pattern?,Hearts
0305ef14.jpg,What is the case's color?,Multicolor
cc3b9ac1.jpg,What shape is repeated?,heart
cc3b9ac1.jpg,What is the case's pattern?,checkered
cc3b9ac1.jpg,What is the case's color?,multicolored
cc3b9ac1.jpg,What is the case made of?,plastic
6bcb600c.jpg,What is the case's background?,Wood
6bcb600c.jpg,What is the case's color?,Multicolor
6bcb600c.jpg,What is written on the case?,Girl
6bcb600c.jpg,What is the case's material?,Silicon
6bcb600c.jpg,What is the case's pattern?,Printed
9bde4ea2.jpg,What color is the handbag?,Black
9bde4ea2.jpg,What is the handbag's style?,Handbag
9bde4ea2.jpg,What is the material?,Leather
87f508bb.jpg,What is the case's background color?,Black
87f508bb.jpg,What is the case's material?,Plastic
87f508bb.jpg,What is the case's pattern?,Quotes
87f508bb.jpg,What is the case's primary color?,Black
87f508bb.jpg,What is the case's type?,Case
099aa126.jpg,What is the boot's color?,Brown
099aa126.jpg,What type of footwear is this?,Boot
6f8836a3.jpg,What is the case's background?,Forest
6f8836a3.jpg,What is written on the case?,Alone
6f8836a3.jpg,What is the case's color?,Multicolor
b460390e.jpg,What is the product?,shoes
b460390e.jpg,What is the heel shape?,block
b460390e.jpg,What is the material?,leather
b460390e.jpg,What is the color?,silver
b460390e.jpg,Are there studs?,yes
28546aee.jpg,What color is the letter?,Gold
28546aee.jpg,What is the background color?,Blue
28546aee.jpg,What is the pattern color?,Gold
28546aee.jpg,What is the letter?,P
28546aee.jpg,What is the case style?,Colorful
9d3e7787.jpg,What is the case's color?,Multicolored
9d3e7787.jpg,What is the girl holding?,Camera
9d3e7787.jpg,What is the girl wearing?,Bow
9d3e7787.jpg,What is the case's material?,Plastic
9d3e7787.jpg,What is the girl's hair color?,Black
46030b5e.jpg,What is the main color?,blue
46030b5e.jpg,What is the item?,case
46030b5e.jpg,What is the shape?,rectangle
46030b5e.jpg,What is the material?,plastic
46030b5e.jpg,What is the pattern?,abstract
5b117e6e.jpg,What color is the case?,Multicolor
5b117e6e.jpg,What is the case made of?,Silicon
5b117e6e.jpg,What is written on the case?,Girl
5b117e6e.jpg,What is the case's background color?,Black
5b117e6e.jpg,What is the border color?,Gold
af05a9bd.jpg,What color is the sofa?,Charcoal
af05a9bd.jpg,What shape is the sofa?,L-shaped
af05a9bd.jpg,How many cushions are visible?,Seven
af05a9bd.jpg,What is the sofa's type?,Sofa
af05a9bd.jpg,What is the leg's color?,Brown
42b1d10c.jpg,What is the primary color?,Blue
42b1d10c.jpg,What is the secondary color?,Brown
42b1d10c.jpg,What is the pattern?,Abstract
0b04cb37.jpg,What is the case's color?,multicolored
0b04cb37.jpg,What letter is displayed?,J
0b04cb37.jpg,What is the case's material?,plastic
54413ab3.jpg,What is the background color?,black
54413ab3.jpg,What is the design color?,white
54413ab3.jpg,What object is depicted?,guitar
b2816750.jpg,What is the primary color?,Brown
b2816750.jpg,What is the product?,Case
b2816750.jpg,What is the pattern?,Abstract
80d4e139.jpg,What color is the sandal?,Black
80d4e139.jpg,What is the product?,Sandal
80d4e139.jpg,What is the closure type?,Buckle
80d4e139.jpg,What is the material?,Leather
0dfa4fdb.jpg,What color is the case?,Multicolor
0dfa4fdb.jpg,What is the case made of?,Plastic
0dfa4fdb.jpg,What pattern is on the case?,Wood
0dfa4fdb.jpg,What is the case's primary color?,Brown
0dfa4fdb.jpg,What is the case's design?,Wooden
5324a7ad.jpg,What color is the sky?,pink
5324a7ad.jpg,What are the figures doing?,kissing
5324a7ad.jpg,What is the background?,sunset
5324a7ad.jpg,What is the silhouette color?,black
5324a7ad.jpg,What is the product?,case
22f6b6cd.jpg,What is the color of the text?,Yellow
22f6b6cd.jpg,What is the product type?,Case
22f6b6cd.jpg,What is the material of the case?,Plastic
22f6b6cd.jpg,What is the pattern on the case?,Cracked
ebdd2dcf.jpg,What color is the background?,black
ebdd2dcf.jpg,What is the flower color?,white
ebdd2dcf.jpg,Are there flowers?,yes
ebdd2dcf.jpg,Is the case floral?,yes
ebdd2dcf.jpg,What is the pattern color?,white
94955af0.jpg,What is the color of the necklace?,Silver
94955af0.jpg,What letter is on the pendant?,I
94955af0.jpg,What shape is the pendant?,Round
94955af0.jpg,What is the necklace made of?,Metal
6cd1834b.jpg,What is the tower's color?,yellow
6cd1834b.jpg,What is the case's material?,plastic
6cd1834b.jpg,What is the tower's name?,eiffel
6cd1834b.jpg,What is the case's color?,multicolored
6cd1834b.jpg,What is the product type?,case
2251de8c.jpg,What is the case's pattern?,Dreamcatcher
2251de8c.jpg,What is the case's color?,Multicolor
2251de8c.jpg,What is the case's material?,Plastic
2251de8c.jpg,What is the case's design?,Printed
3e1fbe8d.jpg,What is the material?,Wood
3e1fbe8d.jpg,What is the pattern?,Vertical
3e1fbe8d.jpg,What is the object?,Case
3e1fbe8d.jpg,What is the color?,Brown
24e4a8dc.jpg,What is the flower color?,Pink
24e4a8dc.jpg,What is the case color?,Multicolor
24e4a8dc.jpg,What is the flower color?,Purple
24e4a8dc.jpg,What is the case material?,Silicon
24e4a8dc.jpg,What is the product type?,Case
a891e08c.jpg,What is the color of the case?,Multi-colored
a891e08c.jpg,What word is repeated on the case?,Love
a891e08c.jpg,What is the case made of?,Plastic
a891e08c.jpg,What is the pattern on the case?,Love
0f131e99.jpg,What is the rod's material?,Metal
0f131e99.jpg,What is the rod's color?,Silver
0f131e99.jpg,What is the product?,Rod
39494b78.jpg,What is the case's background color?,Black
39494b78.jpg,What is the design at the bottom?,Queen
39494b78.jpg,What shape is the camera cutout?,Oval
39494b78.jpg,What is the case's material?,Silicon
39494b78.jpg,What is the case's color?,Multicolor
371cdf8a.jpg,How many items are there?,Two
371cdf8a.jpg,What is the pattern?,Stripes
371cdf8a.jpg,What color are the stripes?,Black
371cdf8a.jpg,What is the color of the background?,White
371cdf8a.jpg,What is the item?,Bag
bcc39c3b.jpg,What animal is on the case?,Lion
bcc39c3b.jpg,What is the background color?,Yellow
bcc39c3b.jpg,How many lions are there?,Two
bcc39c3b.jpg,Is the case hard or soft?,Hard
bcc39c3b.jpg,What is the case's pattern?,Lion
14346d9e.jpg,What is the case's color?,Multicolor
14346d9e.jpg,What is the case made of?,Silicon
14346d9e.jpg,What is written on the case?,Girl
4e6fd99f.jpg,What color is the shoe?,Navy
4e6fd99f.jpg,What is the sole color?,White
4e6fd99f.jpg,What type of footwear is this?,Shoes
4e6fd99f.jpg,Is the shoe a sneaker?,Yes
4e6fd99f.jpg,Is the shoe slip-on?,Yes
c4561a45.jpg,What color is the charger?,Blue
c4561a45.jpg,What brand is printed on the charger?,Amazonbasics
c4561a45.jpg,How many lights are visible?,Four
a07fad0b.jpg,What color is the background?,Black
a07fad0b.jpg,What is the pattern color?,White
a07fad0b.jpg,Is the case patterned?,Yes
a07fad0b.jpg,Is the case dark?,Yes
a07fad0b.jpg,Is the case light?,No
3aff9a57.jpg,What is the case's color?,Multi-colored
3aff9a57.jpg,What is on the case?,Design
3aff9a57.jpg,What is the case's pattern?,Abstract
3aff9a57.jpg,What is the case's material?,Hard
3aff9a57.jpg,What is the case's style?,Modern
b2da52a1.jpg,What is the item?,phone
b2da52a1.jpg,What is the pattern?,semicircle
b2da52a1.jpg,What is the case material?,hard
b2da52a1.jpg,What is the case design?,printed
b2da52a1.jpg,What is the case color?,multicolored
669368e6.jpg,How many chairs are there?,Two
669368e6.jpg,What color are the chairs?,Yellow
669368e6.jpg,What shape are the chair legs?,Rectangle
669368e6.jpg,What material are the legs?,Metal
669368e6.jpg,What is the chair's style?,Modern
da706ce9.jpg,What is the shoe color?,Navy
da706ce9.jpg,What is the closure type?,Lace-Up
da706ce9.jpg,What is the toe shape?,Round
da706ce9.jpg,What is the shoe material?,Canvas
bbdb1344.jpg,What color is the case?,Black
bbdb1344.jpg,What shape is the pattern?,Floral
bbdb1344.jpg,Is the case hard or soft?,Hard
bbdb1344.jpg,What is the case's primary color?,Black
bbdb1344.jpg,What is the pattern's color?,White
c4bd7783.jpg,What color is the case?,Transparent
c4bd7783.jpg,What is the case material?,Soft
c4bd7783.jpg,What is the case material?,Flexible
c4bd7783.jpg,What is the phone brand?,Mi
133dbb04.jpg,What is the case's color?,Multicolor
133dbb04.jpg,What is the case's material?,Plastic
133dbb04.jpg,What is the case's pattern?,Quotes
133dbb04.jpg,What is the case's background color?,Black
133dbb04.jpg,What is the case's text color?,Blue
d37571a4.jpg,What is the shoe's color?,Grey
d37571a4.jpg,What is the closure type?,Lace-up
d37571a4.jpg,What is the heel shape?,Block
d7eccac3.jpg,What is the background color?,Black
d7eccac3.jpg,What is the item depicted?,Guitar
d7eccac3.jpg,What is the design color?,White
d7eccac3.jpg,What is the item's pattern?,Floral
d2cf53ce.jpg,What is the case's color?,yellow
d2cf53ce.jpg,What is the fruit?,watermelon
d2cf53ce.jpg,What is the case's pattern?,fruit
d2cf53ce.jpg,What is the case's material?,hard
d2cf53ce.jpg,What is the case's type?,back
9ec371f3.jpg,What is the background color?,pink
9ec371f3.jpg,What is written on the case?,Daddy's
9ec371f3.jpg,What is the product type?,CELLULAR_PHONE_CASE
9ec371f3.jpg,What is the item color?,multi-colored
9ec371f3.jpg,What is the pattern?,glitter
51db0f5f.jpg,What color is the bench?,Brown
51db0f5f.jpg,What is the product?,Bench
29800d55.jpg,What is the main color?,blue
29800d55.jpg,What is the material of the walkway?,wood
29800d55.jpg,What is in the sky?,sun
29800d55.jpg,What is reflected in the water?,trees
29800d55.jpg,What is the product?,case
f31244e9.jpg,What letter is displayed?,N
f31244e9.jpg,What is the case's background color?,Blue
f31244e9.jpg,What is the material of the case?,Plastic
f31244e9.jpg,What is the pattern color?,Gold
f31244e9.jpg,What is the product type?,Case
a6a6207f.jpg,How many bulbs are there?,Six
a6a6207f.jpg,What is the bulb shape?,Reflector
a6a6207f.jpg,What is the bulb color?,White
549aa73c.jpg,What is the color of the flowers?,Red
549aa73c.jpg,What is the case made of?,Silicon
549aa73c.jpg,What is the pattern on the case?,Roses
549aa73c.jpg,What is the background color?,Black
549aa73c.jpg,What is the product type?,Case
78070fb4.jpg,What color is the background?,black
78070fb4.jpg,What shape is prominent?,circle
78070fb4.jpg,Is there a moon?,yes
78070fb4.jpg,Are there stars?,yes
78070fb4.jpg,Is there an alien?,yes
7d1bfd79.jpg,What letter is visible?,Y
7d1bfd79.jpg,What color is the phone case?,Blue
7d1bfd79.jpg,What is the pattern color?,Gold
7d1bfd79.jpg,What is the case's primary color?,Blue
7d1bfd79.jpg,What is the letter's color?,Gold
ba0c5b5f.jpg,What is the background color?,Black
ba0c5b5f.jpg,What shape is visible?,Heart
ba0c5b5f.jpg,Is the case patterned?,Yes
ba0c5b5f.jpg,What is the product?,Case
96d22ad3.jpg,What color is on the left?,Orange
96d22ad3.jpg,What color is on the right?,Blue
96d22ad3.jpg,What is the pattern?,Paint
96d22ad3.jpg,What is the material?,Hard
96d22ad3.jpg,What is the shape?,Rectangle
e33f9b41.jpg,What is the design on the case?,Virgo
e33f9b41.jpg,What is the product type?,Case
e33f9b41.jpg,What is the case's color?,Multicolor
d2064dcf.jpg,What is the primary color?,purple
d2064dcf.jpg,What is the product type?,case
d2064dcf.jpg,What is the pattern?,mountain
d2064dcf.jpg,What is the material?,hard
d2064dcf.jpg,What is the design?,3D
caf4d550.jpg,What is the shoe's color?,Beige
caf4d550.jpg,What type of footwear is this?,Shoes
caf4d550.jpg,Are the toes open or closed?,Closed
70713286.jpg,What is the color of the largest area?,Red
70713286.jpg,What is the shape in the middle?,Apple
70713286.jpg,What is the item?,Case
70713286.jpg,What is the item made for?,Phone
70713286.jpg,What is the pattern?,Brushstrokes
72bb11a6.jpg,What color is the lid?,Purple
72bb11a6.jpg,What is the brand name?,Solimo
72bb11a6.jpg,What is the product's scent?,Lavender
72bb11a6.jpg,What is the product's weight?,40g
20252c3a.jpg,What is the background color?,Black
20252c3a.jpg,What is written on the shirt?,Everyone
20252c3a.jpg,What is the product?,Case
20252c3a.jpg,What is the design style?,Printed
20252c3a.jpg,What is the case material?,Hard
62191164.jpg,What color is the ring?,Gold
62191164.jpg,What shape is the stone?,Square
62191164.jpg,What is the ring's material?,Metal
62191164.jpg,What is the ring's style?,Solitaire
62191164.jpg,What is the ring's product type?,Ring
70721ebb.jpg,What is the background color?,Black
70721ebb.jpg,What is the pattern?,Stars
70721ebb.jpg,What is the item?,Case
2d5f79ad.jpg,What color is the plate?,Orange
2d5f79ad.jpg,What color is the plate's trim?,Pink
61ea968d.jpg,What is the background color?,Pink
61ea968d.jpg,What is the flower color?,White
61ea968d.jpg,What is the object's shape?,Rectangular
61ea968d.jpg,What is the object's pattern?,Floral
61ea968d.jpg,What is the object's material?,Hard
9e312a9d.jpg,What color is the case?,Black
9e312a9d.jpg,What material is the case?,Leather
29a83dee.jpg,What color is the watermelon?,yellow
29a83dee.jpg,What is the product?,case
29a83dee.jpg,What is the pattern?,watermelon
62471934.jpg,What color is the phone case?,Clear
62471934.jpg,What is the phone case made of?,Silicone
62471934.jpg,What is the style of the case?,Professional
62471934.jpg,What is the product type?,Case
fd942d15.jpg,What color is the top stripe?,Beige
fd942d15.jpg,What color is the middle stripe?,Blue
fd942d15.jpg,What color is the bottom stripe?,Red
fd942d15.jpg,What is the product?,Case
fd942d15.jpg,What is the material?,Silicon
aaf98c5d.jpg,What is the pattern color?,Black
aaf98c5d.jpg,What shape are the repeating designs?,Arrows
aaf98c5d.jpg,What is the background color?,White
aaf98c5d.jpg,What is the item?,Case
aaf98c5d.jpg,What is the case for?,Phone
583b9920.jpg,What color is the slipper?,Tan
583b9920.jpg,What type of footwear is this?,Shoes
583b9920.jpg,What is the material of the upper?,Suede
9ca674ec.jpg,What color is the background?,green
9ca674ec.jpg,What shape is repeated with a mustache?,heart
9ca674ec.jpg,What pattern is on some of the hearts?,flag
9ca674ec.jpg,What color are some of the hats?,blue
9ca674ec.jpg,What color is one of the hearts?,white
9fd62512.jpg,What is the background color?,White
9fd62512.jpg,What is the item?,Case
9fd62512.jpg,What is the case's pattern?,Abstract
9fd62512.jpg,What is the predominant color?,Multi-colored
9fd62512.jpg,What is the material?,Plastic
0e5c7bf0.jpg,What is the color of the star?,Pink
0e5c7bf0.jpg,What is written on the case?,Supergirl
0e5c7bf0.jpg,What is the background color?,Beige
0e5c7bf0.jpg,What is the product?,Case
0e5c7bf0.jpg,Are there flowers?,Yes
258d8b5c.jpg,What shape is the planter?,Round
258d8b5c.jpg,What is the planter's color?,Gray
258d8b5c.jpg,What is the planter's pattern?,Circle
258d8b5c.jpg,What is the planter's material?,Stoneware
258d8b5c.jpg,What is the product type?,Planter
36c7fbe2.jpg,What is the shoe's color?,Tan
36c7fbe2.jpg,What is the shoe's closure?,Lace-ups
36c7fbe2.jpg,What is the shoe's material?,Suede
36c7fbe2.jpg,What is the shoe's style?,Moccasin
36c7fbe2.jpg,What is the sole material?,Rubber
906f5518.jpg,What is the background color?,black
